x1,x2,x3,f(x1,x2,x3)
240538,9188592,8.81,1.9,,
7165583,345936,9.33,1.9,,
370136,2335675,5.52,1.89,,
1194560,837405,5.94,1.89,,
4595956,270949,6.64,1.89,,
2579127,812975,8.59,1.89,,
6610057,328070,8.75,1.89,,
342574,8116462,9.91,1.89,,
68245,3939171,3.09,1.88,,
231675,3830667,5.61,1.88,,
8697361,121332,6.11,1.88,,
285655,5657062,7.57,1.88,,
2171460,1147155,9.39,1.88,,
663052,3926044,9.61,1.88,,
10777,6173181,1.54,1.87,,
310571,2448410,5.21,1.87,,
5649346,162012,5.72,1.87,,
9081684,200766,8.06,1.87,,
3241291,588638,8.24,1.87,,
4545314,500042,9.01,1.87,,
646278,674929,3.96,1.86,,
845990,1404480,6.54,1.86,,
1562205,936487,7.24,1.86,,
156120,9530174,7.3,1.86,,
4362623,343495,7.33,1.86,,
2809609,842554,9.23,1.86,,
3218142,742181,9.26,1.86,,
95144,8247073,5.33,1.85,,
1726330,518158,5.69,1.85,,
4459035,532123,9.24,1.85,,
1907171,1323364,9.54,1.85,,
1094918,206872,2.87,1.84,,
609709,901263,4.47,1.84,,
546394,1542927,5.54,1.84,,
613288,1761422,6.26,1.84,,
401969,3716627,7.36,1.84,,
334692,4549820,7.42,1.84,,
410050,5405279,8.96,1.84,,
5744142,120727,5.03,1.83,,
2667844,289252,5.31,1.83,,
6803797,172880,6.54,1.83,,
1552930,1360221,8.77,1.83,,
2934639,737544,8.89,1.83,,
112294,2915533,3.47,1.82,,
460154,2864769,6.95,1.82,,
268699,4938242,6.97,1.82,,
1236826,1096758,7.04,1.82,,
245308,5750378,7.19,1.82,,
8843583,187081,7.79,1.82,,
871093,2005469,8.01,1.82,,
228893,9599252,8.99,1.82,,
1494786,1670631,9.58,1.82,,
9730953,127753,6.76,1.81,,
236921,7614938,8.16,1.81,,
3461784,714220,9.55,1.81,,
3820285,23640,1.83,1.8,,
681597,765057,4.4,1.8,,
642262,1897388,6.72,1.8,,
3007689,518059,7.61,1.8,,
881229,2397119,8.86,1.8,,
151350,9357197,7.26,1.79,,
1074459,1356410,7.36,1.79,,
446308,4531725,8.69,1.79,,
1041075,2379180,9.61,1.79,,
5739834,322087,8.33,1.78,,
593786,3714358,9.09,1.78,,
412532,5469138,9.21,1.78,,
1861717,1066326,8.66,1.77,,
312496,7188984,9.2,1.77,,
1229814,1916746,9.44,1.77,,
5037722,505692,9.81,1.77,,
593508,925379,4.56,1.76,,
315761,2138320,5.07,1.75,,
4564024,262901,6.75,1.75,,
461186,2667765,6.84,1.75,,
1007798,1475040,7.53,1.75,,
3455485,601300,8.9,1.75,,
5257264,446464,9.47,1.75,,
994834,2593153,9.93,1.75,,
845545,2391498,8.81,1.74,,
1018286,2155913,9.18,1.74,,
195066,4480616,5.81,1.73,,
2918830,505160,7.55,1.73,,
257405,1550483,3.93,1.72,,
297745,2270501,5.13,1.72,,
4802770,158101,5.43,1.72,,
104456,9120651,6.09,1.72,,
1536159,1242301,8.6,1.72,,
6380772,344168,9.23,1.72,,
4481997,544852,9.74,1.72,,
2531164,116681,3.4,1.71,,
242803,3680230,5.91,1.71,,
126174,8133435,6.33,1.71,,
9330927,249410,9.53,1.71,,
446618,5264503,9.57,1.71,,
8452177,297478,9.9,1.71,,
6638150,385416,9.98,1.71,,
167074,1407976,3.03,1.7,,
1278148,1120205,7.49,1.7,,
1501161,1115312,8.1,1.7,,
237960,1479986,3.73,1.69,,
308874,1339758,4.04,1.69,,
167679,6995052,6.81,1.69,,
7917603,154350,6.95,1.69,,
2181445,697256,7.76,1.69,,
4192564,410849,8.25,1.69,,
666716,2822439,8.61,1.69,,
1497868,1367713,8.98,1.69,,
1924543,620259,6.89,1.68,,
239377,5819153,7.44,1.68,,
7915068,210057,8.13,1.68,,
169811,9986059,8.22,1.68,,
2046202,831435,8.23,1.68,,
1819601,1013773,8.57,1.68,,
295859,7031302,9.08,1.68,,
1203049,1924365,9.59,1.68,,
292242,8007717,9.65,1.68,,
335677,1074598,3.8,1.67,,
4128171,164581,5.21,1.67,,
292321,3982596,6.82,1.67,,
7599267,117128,5.98,1.66,,
4917283,260742,7.18,1.66,,
8387430,188727,7.97,1.66,,
218052,7825364,8.28,1.66,,
1267528,1834950,9.68,1.66,,
2762532,106078,3.45,1.65,,
8232959,128458,6.53,1.65,,
561698,2090544,6.88,1.65,,
211902,6676450,7.57,1.65,,
3826238,593494,9.6,1.65,,
3081316,114299,3.78,1.64,,
379187,1049648,4.02,1.64,,
3350130,269146,6.05,1.64,,
9452604,147520,7.54,1.64,,
709049,3028684,9.35,1.64,,
1456022,1610053,9.77,1.64,,
4353108,554535,9.92,1.64,,
3033614,116097,3.8,1.63,,
5097096,98573,4.53,1.63,,
1488174,398392,4.92,1.63,,
103436,5867399,4.98,1.63,,
1958670,332951,5.17,1.63,,
1699943,516005,6,1.63,,
631234,1575028,6.38,1.63,,
6334465,186662,6.96,1.63,,
3924367,310315,7.06,1.63,,
442685,4196781,8.73,1.63,,
7275089,265857,8.91,1.63,,
577907,4071226,9.82,1.63,,
109368,6545447,5.42,1.62,,
8898625,206157,8.69,1.62,,
2589530,900557,9.8,1.62,,
2566178,662030,8.38,1.61,,
464223,3911831,8.68,1.61,,
1077664,1821893,9.02,1.61,,
1109902,1933103,9.44,1.61,,
1457449,601381,6.05,1.6,,
8456792,137925,6.97,1.6,,
1700329,1077682,8.75,1.6,,
2209060,903709,9.13,1.6,,
237675,9053225,9.47,1.6,,
3054529,728392,9.62,1.6,,
776938,2956484,9.79,1.6,,
219292,2344036,4.65,1.59,,
733456,1202115,6.08,1.59,,
1329608,1151207,8.03,1.59,,
222212,2169087,4.51,1.58,,
5448300,131537,5.5,1.58,,
196199,4497868,6.11,1.58,,
6328061,310607,9.12,1.58,,
3878036,523265,9.26,1.58,,
316634,3743229,7.1,1.57,,
5521472,253051,7.72,1.57,,
2603267,618754,8.28,1.57,,
605384,2717775,8.37,1.57,,
470412,4435010,9.43,1.57,,
1692156,17304,1.12,1.56,,
8582172,230717,9.19,1.56,,
1001308,954610,6.42,1.55,,
284961,3913350,6.93,1.55,,
461398,3489928,8.33,1.55,,
387778,4341372,8.51,1.55,,
2759420,716181,9.22,1.55,,
8878505,239837,9.59,1.55,,
5979183,194163,7.09,1.54,,
488007,2393096,7.12,1.54,,
9129726,134967,7.3,1.54,,
2955146,537586,8.29,1.54,,
8699553,199183,8.66,1.54,,
191212,9107775,8.69,1.54,,
241533,7485452,8.85,1.54,,
3899600,520120,9.38,1.54,,
1413712,741569,6.77,1.53,,
269250,5463954,8.02,1.53,,
5287456,328984,8.72,1.53,,
6243318,354974,9.88,1.52,,
3075933,150551,4.52,1.51,,
1261226,1131106,7.93,1.51,,
135971,7169734,6.58,1.5,,
951586,1887135,8.93,1.5,,
872438,2257953,9.35,1.5,,
257027,322391,1.93,1.49,,
1190770,1022660,7.39,1.49,,
2833729,444124,7.51,1.49,,
1779850,737704,7.68,1.49,,
9147088,148388,7.8,1.49,,
651190,3009088,9.36,1.49,,
3488947,588847,9.6,1.49,,
2800955,124088,3.96,1.48,,
2707608,273056,5.76,1.48,,
1024711,1147484,7.27,1.48,,
9123650,143734,7.7,1.48,,
5263468,287086,8.25,1.48,,
7362153,300791,9.99,1.48,,
1255817,341514,4.41,1.47,,
686264,658828,4.54,1.47,,
1915671,524051,6.74,1.47,,
424567,2672320,7.18,1.47,,
1520657,891464,7.84,1.47,,
813590,2174672,8.95,1.47,,
670945,3020985,9.58,1.47,,
9745448,134840,7.74,1.46,,
311639,5446471,8.81,1.46,,
4766655,443371,9.82,1.46,,
177936,3324303,5.22,1.45,,
1107985,1264232,8.02,1.45,,
4306750,399478,8.91,1.45,,
3805203,466391,9.02,1.45,,
1991455,992572,9.55,1.45,,
64621,1117760,1.83,1.44,,
201534,1394800,3.61,1.44,,
2133138,170605,4.11,1.44,,
137332,3730809,4.88,1.44,,
2898086,181817,4.94,1.44,,
8084184,75012,5.29,1.44,,
9662172,162568,8.55,1.44,,
63168,9293652,5.23,1.43,,
7134704,89674,5.47,1.43,,
590409,1122693,5.56,1.43,,
3381389,459851,8.5,1.43,,
5193251,411651,9.99,1.43,,
2059037,395854,6.19,1.42,,
375944,3694926,8.09,1.42,,
5207670,270271,8.14,1.42,,
4494500,379735,8.97,1.42,,
223915,9016762,9.74,1.42,,
4466023,453567,9.77,1.42,,
3779,2608492,0.68,1.41,,
1737234,81093,2.58,1.41,,
2258682,131630,3.75,1.41,,
7596986,72869,5.13,1.41,,
123115,5519631,5.67,1.41,,
152575,5357323,6.23,1.41,,
5169230,328980,8.96,1.41,,
372246,688946,3.5,1.4,,
4048356,76596,3.85,1.4,,
3768992,181360,5.71,1.4,,
123577,5806982,5.86,1.4,,
135902,9647722,7.9,1.4,,
7910385,181326,8.27,1.4,,
856563,2229242,9.55,1.4,,
379609,5101220,9.6,1.4,,
8993315,68114,5.42,1.39,,
794972,1186841,6.72,1.39,,
6350291,173150,7.28,1.39,,
494668,2329439,7.44,1.39,,
6911712,215451,8.46,1.39,,
2825424,549874,8.62,1.39,,
1491284,1114945,8.94,1.39,,
369492,4651363,9.08,1.39,,
1119822,1552605,9.12,1.39,,
206848,2962448,5.45,1.38,,
1640296,527349,6.47,1.38,,
1778272,494421,6.53,1.38,,
2922774,500917,8.43,1.38,,
1260176,1639412,9.98,1.38,,
53168,7152091,4.3,1.37,,
156751,3702004,5.31,1.37,,
8009565,138231,7.34,1.37,,
175172,7483129,8,1.37,,
613644,2531396,8.68,1.37,,
913273,1762154,8.85,1.37,,
424499,1419270,5.43,1.36,,
327260,2962697,6.9,1.36,,
1646953,882206,8.45,1.36,,
387703,4998614,9.75,1.36,,
1783010,1099774,9.81,1.36,,
728875,2759744,9.94,1.36,,
3156557,642353,9.97,1.36,,
127349,2508728,3.97,1.35,,
90689,4246005,4.36,1.35,,
4153909,115987,4.88,1.35,,
3320422,251338,6.43,1.35,,
513599,1832573,6.82,1.35,,
2160025,532804,7.53,1.35,,
726616,1646766,7.69,1.35,,
2318833,620606,8.42,1.35,,
4471308,346077,8.74,1.35,,
5089401,373471,9.71,1.35,,
757473,364012,3.7,1.34,,
7652124,37103,3.76,1.34,,
93984,3250693,3.9,1.34,,
3241230,364481,7.66,1.34,,
1130958,1112619,7.92,1.34,,
256156,5222837,8.17,1.34,,
590643,2641319,8.81,1.34,,
4228630,425438,9.48,1.34,,
9768757,187747,9.55,1.34,,
13577,3158952,1.47,1.33,,
2279313,157642,4.25,1.33,,
501083,1323844,5.76,1.33,,
157518,4630748,6.05,1.33,,
257777,3226296,6.47,1.33,,
428092,2349540,7.11,1.33,,
3767521,391592,8.6,1.33,,
4179655,381680,8.94,1.33,,
319122,5811018,9.64,1.33,,
360341,3082650,7.49,1.32,,
1223741,372187,4.81,1.31,,
581156,1268936,6.13,1.31,,
473190,1771817,6.53,1.31,,
4510198,196399,6.7,1.31,,
7085875,143981,7.22,1.31,,
751433,1717931,8.12,1.31,,
7866516,55945,4.75,1.3,,
2746338,174699,4.97,1.3,,
1428355,507556,6.11,1.3,,
8601981,134536,7.72,1.3,,
9762255,122164,7.82,1.3,,
2169777,755928,9.17,1.3,,
764942,2481712,9.86,1.3,,
1962557,356881,6.01,1.29,,
6661518,132598,6.75,1.29,,
6207420,149382,6.93,1.29,,
930484,1742560,9.14,1.29,,
543771,3156767,9.42,1.29,,
8286423,50099,4.65,1.28,,
836308,591917,5.07,1.28,,
155122,4504174,6.02,1.28,,
408916,2979273,7.97,1.28,,
1988578,658462,8.25,1.28,,
292788,5687344,9.33,1.28,,
28585,3747224,2.37,1.27,,
30667,9561755,3.93,1.27,,
2275959,332483,6.31,1.27,,
1034732,195990,3.27,1.26,,
3107658,390556,8,1.26,,
1419714,1239908,9.64,1.26,,
5215676,336124,9.64,1.26,,
85936,6069105,5.28,1.25,,
180616,3701690,5.97,1.25,,
1853716,585179,7.61,1.25,,
307939,4280140,8.37,1.25,,
1115068,1417988,9.2,1.25,,
1356039,1338498,9.85,1.25,,
6182153,78887,5.13,1.24,,
1044583,1180336,8.16,1.24,,
373937,4423884,9.43,1.24,,
3076482,543780,9.5,1.24,,
61177,7835579,5.11,1.23,,
4624888,108415,5.22,1.23,,
751487,1696402,8.31,1.23,,
188155,7337590,8.65,1.23,,
213229,6638475,8.76,1.23,,
375146,4212424,9.27,1.23,,
356787,3416422,8.18,1.22,,
384461,4211782,9.4,1.22,,
6638848,177102,8.04,1.21,,
6223915,263703,9.51,1.21,,
485244,520494,3.74,1.2,,
267965,1689609,5.01,1.2,,
4055419,180215,6.37,1.2,,
5238135,245261,8.44,1.2,,
1407927,978182,8.75,1.2,,
196138,8566324,9.65,1.2,,
2828209,100832,4.01,1.19,,
359265,881792,4.22,1.19,,
577217,933295,5.49,1.19,,
8249070,143247,8.13,1.19,,
4096311,377013,9.31,1.19,,
8910710,173945,9.33,1.19,,
4369557,370053,9.52,1.19,,
62407,2875993,3.18,1.18,,
3403741,277434,7.3,1.18,,
23467,6298166,2.92,1.16,,
557537,1480826,6.88,1.16,,
452540,2798507,8.53,1.16,,
442001,3589245,9.54,1.16,,
472431,3578329,9.84,1.16,,
980115,29083,1.29,1.15,,
3878325,136376,5.55,1.15,,
3601921,216875,6.74,1.15,,
1648577,605387,7.61,1.15,,
2520929,418470,7.81,1.15,,
998852,1408526,9.03,1.15,,
1111217,907062,7.7,1.14,,
2723355,535516,9.22,1.14,,
1497552,195083,4.15,1.13,,
262200,5399058,9.16,1.13,,
1749809,913210,9.73,1.13,,
1371533,761595,7.91,1.12,,
5759106,220101,8.7,1.12,,
228094,6529695,9.42,1.12,,
1608766,963487,9.59,1.12,,
386338,644690,3.88,1.11,,
1774151,382702,6.39,1.11,,
1648485,531095,7.27,1.11,,
4213195,256483,8.06,1.11,,
1062149,1296080,9.11,1.11,,
1032539,1487607,9.62,1.11,,
3479324,197649,6.46,1.1,,
350491,2186277,6.8,1.1,,
1903553,443867,7.17,1.1,,
525247,2041580,8.06,1.1,,
223348,5290649,8.48,1.1,,
302850,4297353,8.89,1.1,,
1413344,1121512,9.82,1.1,,
180018,1387904,3.91,1.09,,
696519,834710,5.96,1.09,,
428087,2044314,7.32,1.09,,
140018,6364278,7.4,1.09,,
1743763,686496,8.55,1.09,,
1435322,895094,8.88,1.09,,
1847518,713333,8.96,1.09,,
3925987,346301,9.12,1.09,,
1236488,1248742,9.72,1.09,,
75194,6802717,5.62,1.08,,
202952,2661803,5.79,1.08,,
7486099,90822,6.47,1.08,,
3846268,301832,8.46,1.08,,
3555503,423887,9.63,1.08,,
466306,3477013,10,1.08,,
9292872,38056,4.69,1.07,,
297604,2327746,6.56,1.07,,
1392759,856370,8.64,1.07,,
5031673,245114,8.76,1.07,,
2741229,518930,9.41,1.07,,
227272,1294847,4.29,1.06,,
344129,1377699,5.47,1.06,,
1584671,469617,6.84,1.06,,
5097364,189943,7.8,1.06,,
3108154,358185,8.35,1.06,,
3382863,438800,9.65,1.06,,
1035982,490425,5.69,1.05,,
680290,759233,5.72,1.05,,
924181,617103,6.01,1.05,,
6663095,87877,6.09,1.05,,
328315,3318120,8.31,1.05,,
1071324,1313529,9.46,1.05,,
292201,4804247,9.46,1.05,,
238912,6161697,9.66,1.05,,
310223,875318,4.17,1.04,,
276182,1788001,5.62,1.04,,
4857738,164657,7.17,1.04,,
5435977,196067,8.26,1.04,,
116423,9614955,8.46,1.04,,
205387,5627993,8.6,1.04,,
3515738,339294,8.76,1.04,,
2782651,439919,8.87,1.04,,
5769939,234075,9.32,1.04,,
1206158,1150488,9.46,1.04,,
4377853,34679,3.13,1.03,,
79194,4364858,4.72,1.03,,
608588,823652,5.69,1.03,,
219266,2560686,6.02,1.03,,
101719,8404194,7.44,1.03,,
1441676,1058616,9.93,1.03,,
213915,2415120,5.82,1.02,,
3651355,209769,7.09,1.02,,
97767,7999500,7.16,1.02,,
663283,1406590,7.79,1.02,,
776207,1230082,7.91,1.02,,
690977,1583278,8.47,1.02,,
1447263,849871,8.98,1.02,,
559017,960764,5.95,1.01,,
6246993,112677,6.81,1.01,,
240669,3297617,7.25,1.01,,
865194,990978,7.53,1.01,,
3741558,260517,8.04,1.01,,
997042,1028602,8.22,1.01,,
6741021,176740,8.87,1.01,,
221743,5367476,8.88,1.01,,
3577673,334105,8.9,1.01,,
5221758,242563,9.13,1.01,,
3494264,28068,2.56,1,,
296877,1909457,6.15,1,,
2461863,304791,7.06,1,,
86372,9034662,7.21,1,,
1813159,809541,9.89,1,,
2223433,9695,1.21,0.99,,
2855623,262496,7.12,0.99,,
150636,5069425,7.19,0.99,,
803704,970081,7.24,0.99,,
1694813,646222,8.58,0.99,,
8397641,155486,9.36,0.99,,
1239211,1081387,9.5,0.99,,
901374,1513791,9.57,0.99,,
3952459,366209,9.85,0.99,,
4658316,147206,6.84,0.98,,
690749,1223408,7.58,0.98,,
433561,2032901,7.73,0.98,,
1792325,571095,8.35,0.98,,
586095,2111747,9.17,0.98,,
1098252,262961,4.46,0.97,,
492914,888332,5.5,0.97,,
466644,1166418,6.1,0.97,,
286266,2301873,6.74,0.97,,
570589,1456237,7.56,0.97,,
8051831,141443,8.86,0.97,,
7081507,164802,8.95,0.97,,
1701150,781560,9.55,0.97,,
1547746,872663,9.62,0.97,,
9915837,18714,3.6,0.96,,
1109205,167844,3.61,0.96,,
1900504,196442,5.09,0.96,,
127694,7446302,8.14,0.96,,
4434401,298751,9.61,0.96,,
113094,8416531,8.18,0.95,,
3809147,286221,8.74,0.95,,
77156,469963,1.61,0.94,,
3472819,161414,6.31,0.94,,
192473,3214419,6.64,0.94,,
2616700,268216,7.06,0.94,,
4752023,170599,7.59,0.94,,
471651,2151559,8.5,0.94,,
9967162,133867,9.71,0.94,,
1814356,69282,3.01,0.93,,
93904,3500184,4.85,0.93,,
211200,1747247,5.15,0.93,,
429248,1464917,6.72,0.93,,
356607,2406950,7.83,0.93,,
5446448,171937,8.22,0.93,,
177621,5785862,8.58,0.93,,
1380225,957317,9.74,0.93,,
841112,936151,7.55,0.92,,
591366,1590821,8.27,0.92,,
4237976,248363,8.75,0.92,,
150365,7030845,8.76,0.92,,
345014,3107297,8.82,0.92,,
60145,5138459,4.77,0.91,,
9613578,86148,7.77,0.91,,
3231545,274841,8.07,0.91,,
416018,2364183,8.48,0.91,,
4733897,282277,9.88,0.91,,
9641163,42404,5.5,0.9,,
7185705,82098,6.6,0.9,,
253128,3000697,7.51,0.9,,
2845422,403413,9.21,0.9,,
1388475,890121,9.56,0.9,,
369324,1753399,6.95,0.89,,
7595136,95265,7.38,0.89,,
223567,3279963,7.43,0.89,,
2745634,314866,8.07,0.89,,
5609484,158845,8.16,0.89,,
754750,1530998,9.3,0.89,,
1001038,648728,7.02,0.88,,
645628,1269598,7.89,0.88,,
3610492,258558,8.4,0.88,,
162043,7135839,9.36,0.88,,
354634,431605,3.42,0.87,,
9629642,20584,3.89,0.87,,
462793,1128384,6.33,0.87,,
82349,8703190,7.43,0.87,,
6348583,164263,8.95,0.87,,
2900929,382931,9.25,0.87,,
4993505,237591,9.55,0.87,,
218703,723222,3.51,0.86,,
56684,5134331,4.76,0.86,,
475242,700784,5.09,0.86,,
163563,2171689,5.26,0.86,,
933731,653994,6.87,0.86,,
2092105,316070,7.14,0.86,,
753507,1125096,8.13,0.86,,
783092,1180807,8.47,0.86,,
737614,1325643,8.73,0.86,,
3139254,350931,9.25,0.86,,
2433949,476092,9.5,0.86,,
145825,2123526,4.93,0.85,,
91726,5083162,6.07,0.85,,
178242,3551143,7.05,0.85,,
271758,2474032,7.27,0.85,,
4389953,165637,7.55,0.85,,
329173,2216637,7.58,0.85,,
337445,3091759,9.07,0.85,,
1628787,782561,9.99,0.85,,
5935752,123005,7.62,0.84,,
1961410,439027,8.28,0.84,,
3760285,281378,9.17,0.84,,
604384,2060694,9.95,0.84,,
2821532,43378,3.14,0.83,,
68057,3797993,4.56,0.83,,
7828514,53491,5.8,0.83,,
246211,2225569,6.63,0.83,,
657390,880103,6.82,0.83,,
2064670,343611,7.53,0.83,,
4003616,186060,7.72,0.83,,
3233046,267455,8.33,0.83,,
200172,4494949,8.48,0.83,,
374483,2683706,9.01,0.83,,
999175,149198,3.47,0.82,,
299249,749027,4.28,0.82,,
6197521,48695,4.96,0.82,,
134564,3472123,6.18,0.82,,
277240,2015649,6.75,0.82,,
625420,1127290,7.57,0.82,,
454073,1837631,8.26,0.82,,
2099860,454785,8.79,0.82,,
8741019,121989,9.34,0.82,,
121529,2284415,4.79,0.81,,
149024,3082299,6.16,0.81,,
321272,1073946,5.37,0.8,,
9026606,73181,7.41,0.8,,
451318,1950809,8.56,0.8,,
2869868,325951,8.83,0.8,,
1950299,571796,9.67,0.8,,
46186,3812206,3.85,0.79,,
127596,1434281,3.93,0.79,,
234416,800711,3.99,0.79,,
1696662,118728,4.14,0.79,,
8128912,58831,6.37,0.79,,
3708110,129973,6.39,0.79,,
4014481,159705,7.36,0.79,,
4412904,263740,9.93,0.79,,
345358,448996,3.63,0.78,,
485221,1131998,6.87,0.78,,
1397280,605962,8.5,0.78,,
107246,9231518,9.23,0.78,,
252876,4225208,9.55,0.78,,
1275607,869321,9.74,0.78,,
171730,6531978,9.83,0.78,,
109428,1017951,3.11,0.77,,
29351,9593256,4.93,0.77,,
1266428,344356,6.17,0.77,,
63735,7790525,6.58,0.77,,
874379,885482,8.19,0.77,,
7198423,127158,8.91,0.77,,
9352004,41181,5.8,0.76,,
2748470,166763,6.35,0.76,,
61635,8002491,6.58,0.76,,
863801,760324,7.59,0.76,,
386860,1793010,7.83,0.76,,
1136513,728480,8.5,0.76,,
236943,3585456,8.66,0.76,,
6906889,126033,8.74,0.76,,
684814,1380482,9.14,0.76,,
7131982,71036,6.72,0.75,,
1098367,790073,8.76,0.75,,
9766465,101540,9.4,0.75,,
4366223,80981,5.64,0.74,,
105747,4918506,6.85,0.74,,
1234612,430398,6.91,0.74,,
2134257,457937,9.39,0.74,,
5462632,186180,9.57,0.74,,
1564029,676063,9.76,0.74,,
1649091,663932,9.97,0.74,,
77360,6876531,6.95,0.73,,
346189,1545853,6.98,0.73,,
2008865,517708,9.72,0.73,,
362552,3010316,9.98,0.73,,
5659743,10730,2.37,0.72,,
5005162,71525,5.77,0.72,,
434753,1274300,7.18,0.72,,
2490928,226932,7.24,0.72,,
238721,3528107,8.83,0.72,,
1653159,515083,8.87,0.72,,
252396,3508229,9.08,0.72,,
3269433,271105,9.08,0.72,,
744462,1316803,9.5,0.72,,
9039870,115562,9.84,0.72,,
44604,7197130,5.5,0.71,,
843416,526384,6.46,0.71,,
325716,1456031,6.68,0.71,,
160476,4177334,7.91,0.71,,
89453,7516420,7.96,0.71,,
1099051,703267,8.5,0.71,,
153937,6283106,9.51,0.71,,
1240762,809235,9.68,0.71,,
1861645,552733,9.85,0.71,,
484807,299465,3.73,0.7,,
86957,4462680,6.07,0.7,,
2954337,167313,6.85,0.7,,
3151662,160340,6.94,0.7,,
4483432,123549,7.24,0.7,,
1124973,526222,7.49,0.7,,
143053,4582458,7.92,0.7,,
2189371,351090,8.55,0.7,,
1750239,502597,9.13,0.7,,
1883085,92417,4.09,0.69,,
1275448,390928,6.93,0.69,,
935977,614898,7.47,0.69,,
118869,4894351,7.5,0.69,,
9888725,66538,7.98,0.69,,
236700,1248322,5.39,0.68,,
4384494,71000,5.53,0.68,,
92469,8130728,8.62,0.68,,
1546826,575747,9.34,0.68,,
36272,9008202,5.7,0.67,,
1445981,420251,7.8,0.67,,
963497,659474,7.93,0.67,,
3309819,229547,8.67,0.67,,
4440119,177863,8.84,0.67,,
3164520,258627,9.05,0.67,,
5303124,177401,9.67,0.67,,
100393,9866031,9.92,0.67,,
425320,562589,4.91,0.66,,
127987,3227264,6.48,0.66,,
58326,7946253,6.87,0.66,,
1533455,339872,7.24,0.66,,
474360,1351910,8.07,0.66,,
5701860,127826,8.57,0.66,,
90072,9495639,9.32,0.66,,
2139284,445786,9.85,0.66,,
94686,380517,1.93,0.65,,
3019867,48133,3.86,0.65,,
3072625,65527,4.53,0.65,,
718090,653138,6.95,0.65,,
201424,2508283,7.23,0.65,,
1556628,341851,7.4,0.65,,
159108,3700582,7.77,0.65,,
102719,5803973,7.81,0.65,,
876875,699999,7.97,0.65,,
193900,3392695,8.2,0.65,,
1452542,474462,8.41,0.65,,
775341,1187888,9.75,0.65,,
147464,6464915,9.91,0.65,,
1292297,48857,2.56,0.64,,
1553096,42281,2.62,0.64,,
44334,8613713,6.29,0.64,,
290068,1565817,6.86,0.64,,
299054,1950452,7.82,0.64,,
3878328,166748,8.23,0.64,,
122535,5694086,8.54,0.64,,
6378206,115667,8.75,0.64,,
119090,6386700,8.92,0.64,,
973491,801920,8.99,0.64,,
178373,1245570,4.84,0.63,,
3640374,67044,5.08,0.63,,
468927,903791,6.71,0.63,,
109802,5599541,8.05,0.63,,
5689548,24646,3.9,0.62,,
129779,2159449,5.49,0.62,,
3309491,102022,6.04,0.62,,
77954,5126111,6.58,0.62,,
84771,4794224,6.6,0.62,,
76761,7261689,7.73,0.62,,
9516108,75770,8.81,0.62,,
393567,2058816,9.31,0.62,,
1756982,470187,9.47,0.62,,
16198,8322281,3.83,0.61,,
544499,509059,5.52,0.61,,
65966,4540840,5.72,0.61,,
121266,2899018,6.2,0.61,,
735667,817166,8.09,0.61,,
344369,2010240,8.71,0.61,,
96308,9386403,9.94,0.61,,
3388870,269202,9.98,0.61,,
8545561,26944,5.05,0.6,,
44174,6400200,5.61,0.6,,
8208305,41314,6.16,0.6,,
64186,5508560,6.25,0.6,,
9940854,38999,6.59,0.6,,
1157261,442145,7.54,0.6,,
282319,2131968,8.21,0.6,,
304469,2057890,8.37,0.6,,
288189,2340868,8.65,0.6,,
5826454,150546,9.88,0.6,,
150823,918585,3.95,0.59,,
483247,431518,4.85,0.59,,
649962,1067467,8.87,0.59,,
669370,1040724,8.91,0.59,,
152035,5722713,9.91,0.59,,
588133,21618,1.21,0.58,,
491795,357135,4.5,0.58,,
1071628,302103,6.1,0.58,,
91415,5956637,7.89,0.58,,
420208,1628071,8.87,0.58,,
877693,981424,9.93,0.58,,
146775,5922725,10,0.58,,
28498,7053469,4.84,0.57,,
299432,1162703,6.41,0.57,,
105505,3536418,6.62,0.57,,
251624,1544963,6.77,0.57,,
104884,3894053,6.91,0.57,,
89406,5962231,7.9,0.57,,
86855,1819848,4.34,0.56,,
181209,1078360,4.82,0.56,,
7411865,36714,5.72,0.56,,
437926,914088,6.89,0.56,,
489139,838203,7.01,0.56,,
1086133,437706,7.53,0.56,,
170503,3326455,8.2,0.56,,
1076458,571178,8.58,0.56,,
2345254,330227,9.62,0.56,,
8488115,92209,9.67,0.56,,
222777,124520,1.84,0.55,,
8257,6215835,2.49,0.55,,
1010315,89431,3.31,0.55,,
199954,1289637,5.57,0.55,,
7034944,40543,5.86,0.55,,
219162,1480970,6.28,0.55,,
3121168,126845,6.9,0.55,,
81875,7273183,8.53,0.55,,
202229,3181457,8.86,0.55,,
2580273,262106,9.06,0.55,,
1953678,379297,9.45,0.55,,
1980613,63324,3.92,0.54,,
127584,2256537,5.97,0.54,,
2467446,270190,9.04,0.54,,
9524603,72751,9.28,0.54,,
294904,2375627,9.31,0.54,,
162965,4914881,9.93,0.54,,
137310,5895974,9.97,0.54,,
3475475,19290,2.91,0.53,,
35786,3473423,3.96,0.53,,
3754322,89152,6.48,0.53,,
393704,919181,6.76,0.53,,
59946,6057723,6.79,0.53,,
139344,3096268,7.35,0.53,,
689467,844197,8.54,0.53,,
1008804,728080,9.62,0.53,,
281926,2743836,9.84,0.53,,
392046,660961,5.75,0.52,,
9774812,26992,5.82,0.52,,
219885,1429706,6.34,0.52,,
